id	filename	md5	size	state
fa25582c-c2fb-4622-acde-48470978a85a	nationwidechildrens.org_biospecimen.TCGA-DY-A1DE.xml	03c7a564e907931825b9ffe5b3b51ed1	74119	live
963b399a-aeee-48cc-9f58-06b598a5866f	nationwidechildrens.org_biospecimen.TCGA-AH-6897.xml	bbbe7417e41009c907a8e2dbc6e4ba79	64569	live
d7dac265-1dd2-4384-8ed0-efecb30c2c60	nationwidechildrens.org_biospecimen.TCGA-AG-3602.xml	80118340a0ea78800d0f21f4515ccd16	104720	live
3bd78095-0922-4ddf-bc35-874a4d673500	nationwidechildrens.org_biospecimen.TCGA-AG-A02X.xml	bb409f7883464e70250c0cc0d56a8f68	108550	live
16a6351a-866e-4e85-be66-5ac45600bd79	nationwidechildrens.org_biospecimen.TCGA-AG-3726.xml	b9b71727d8497975ee46364c74495049	103088	live
cfdcd1a4-6a56-4891-bcff-3a5c9e588557	nationwidechildrens.org_biospecimen.TCGA-AG-3599.xml	c6e34912191f68c0cd053146f011d4db	104719	live
5e8ac7d1-0827-46e4-b2e1-6def58661262	nationwidechildrens.org_biospecimen.TCGA-AF-6136.xml	22fb4654e039029b991c471ac3247bc4	69654	live
d28f716a-522e-4d3b-a43f-764932528923	nationwidechildrens.org_biospecimen.TCGA-AG-3878.xml	74ff169ed7a48e75efdb0c92aa8bdc2c	102266	live
02974cca-c2da-403c-be7d-a4f65398f7b7	nationwidechildrens.org_biospecimen.TCGA-EI-6883.xml	19b00fd5dba6bdaeaf1c72e59e24d1a6	67786	live
aa2eec7e-ce3e-4700-b999-8599ed6faf18	nationwidechildrens.org_biospecimen.TCGA-AG-3882.xml	7b0f4a8d3402bcfc3efec2c4cbc159c7	96794	live
dd9f5da6-d36c-41e3-97eb-801f47e1ce6b	nationwidechildrens.org_biospecimen.TCGA-AG-3575.xml	d5eaa2d3467b134889c4d2c30227ebd9	100635	live
673f0fd1-b079-4cf5-acfb-d2661ef32021	nationwidechildrens.org_biospecimen.TCGA-DT-5265.xml	ef45655fb3f83d74acbecb3c9c3cd840	69437	live
69c8bb14-3fd5-42d3-b643-b3c1077f7868	nationwidechildrens.org_biospecimen.TCGA-CM-6675.xml	ea9988cc854c07414ca5334dfb217263	69459	live
15b4c672-e2ea-4bc7-9146-11dc44a0cb3a	nationwidechildrens.org_biospecimen.TCGA-AA-A02E.xml	09e4bdb552d2883df8767977818d6d86	111011	live
306ef858-c76c-457d-9476-31403aa7f362	nationwidechildrens.org_biospecimen.TCGA-AD-6888.xml	4a720bcbbed0dcfb2f38edbe5079b3ed	65150	live
23eb382b-64d3-44d2-8fd8-89c8acb9c8cb	nationwidechildrens.org_biospecimen.TCGA-AA-3713.xml	5ba9640fe6781f276691a88113059e75	80459	live
7cbf69d1-d47c-4e3d-8476-e25b15c80bdd	nationwidechildrens.org_biospecimen.TCGA-AA-3660.xml	799cbf98f2c45fc68e5786231e058e98	78645	live
297951f5-73e8-470e-990a-91de400c685a	nationwidechildrens.org_biospecimen.TCGA-F4-6855.xml	7567114e2c390f3fcfef33aec23a8b99	69455	live
45155999-0c09-428f-8630-cadb9089ba63	nationwidechildrens.org_biospecimen.TCGA-AA-3715.xml	1eba9cdcc390b175a7be2b73c55513f1	98015	live
5d1465fb-f94a-4346-8e4d-b925210d6378	nationwidechildrens.org_biospecimen.TCGA-AA-A02H.xml	4891e408512f9fbdcbc6e3dad2925f34	111016	live
fa55d710-89ef-454b-ab41-d4d8a2e81926	nationwidechildrens.org_biospecimen.TCGA-AA-3949.xml	0854d04651789a35434c7e5c933531a7	100640	live
f2ae29ba-74c2-47d1-9db4-09d14ecaffbb	nationwidechildrens.org_biospecimen.TCGA-A6-2678.xml	932ac5e84783a8267a25571ab5b1b2eb	137517	live
299e1654-090d-4746-a622-d8fcb53c166d	nationwidechildrens.org_biospecimen.TCGA-AA-3678.xml	745e5ad07f981f658a96297bfce5f7ab	91431	live
1462edb7-76fc-472a-abfe-2256e224a7ae	nationwidechildrens.org_biospecimen.TCGA-4N-A93T.xml	70e42b96533ab7384b75e169e1975910	59426	live
2a947e80-dfbd-4f7c-9cac-58484ad17b6a	nationwidechildrens.org_biospecimen.TCGA-AA-3516.xml	4a2caec8272d826e16694987f7a2102d	135872	live
78b79bed-6c6d-4e9f-b169-b216aa04fa4b	nationwidechildrens.org_biospecimen.TCGA-DM-A1D9.xml	4cef142747a98025120548cbc569641f	71653	live
36469368-3710-4990-a419-38906eb43f5b	nationwidechildrens.org_biospecimen.TCGA-EF-5830.xml	127154dfbda41892d3ee94674b2770ee	69313	live
8d014398-04da-41ec-be3a-ba25e6a47e8c	nationwidechildrens.org_biospecimen.TCGA-AG-3906.xml	bd73036593c257dfc1ee7f86f81afa72	70280	live
ba3ea28c-20d2-452d-a3d7-1916fa7e8899	nationwidechildrens.org_biospecimen.TCGA-AF-4110.xml	ae3dcfe8885867d1fd7ccb76538375e7	79890	live
12f2126b-4a64-4be1-a9d5-434b96bb1404	nationwidechildrens.org_biospecimen.TCGA-AG-3893.xml	736accdad29c44dfdf1f014e0faa10e5	104732	live
4c6c0e0a-d7e7-4e3e-9d7e-30df332893c1	nationwidechildrens.org_biospecimen.TCGA-DC-6154.xml	3d02277f36faad9b0e0e7489f54a1c92	65086	live
3f904b21-46ae-4758-8274-b8ae254a15dc	nationwidechildrens.org_biospecimen.TCGA-AG-A008.xml	557bd5b4a47d3dae1ae02f9d7265776d	118344	live
